,AGG,TARGET,SCORING_PREDICT,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_EMPLOYED_PERCENT,REGION_POPULATION_RELATIVE,CNT_CHILDREN,AMT_CREDIT_qcut,DAYS_BIRTH_qcut,ANNUITY_INCOME_PERCENT_qcut
885,q75,0.0,97.0,720000.0,824823.0,34187.0,270000.0,0.14,31.0,13911.0,3144.0,0.24,0.03,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
886,q90,0.0,98.0,900000.0,900000.0,42750.0,337500.0,0.14,34.0,14285.4,4642.4000000000015,0.36,0.05,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
887,max,0.0,99.0,900000.0,900000.0,85586.0,742500.0,0.14,38.0,14539.0,7695.0,0.53,0.07,6.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
888,mean,0.0,93.93285586392122,682949.4037600716,752537.7036705461,28558.77976723366,378690.40196956135,0.08242614145031302,28.008057296329454,13256.671441360788,2214.699194270367,0.1667770814682185,0.027233661593554375,0.8191584601611459,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
889,min,0.0,51.0,0.0,618840.0,16353.0,166500.0,0.01,10.0,11797.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
890,q10,0.0,87.0,495000.0,640080.0,19946.0,225000.0,0.06,20.0,12111.6,310.0,0.02,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
891,q25,0.0,93.0,630000.0,675000.0,22216.0,270000.0,0.07,21.0,12594.0,802.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
892,median,0.0,96.0,675000.0,742500.0,26388.0,315000.0,0.09,30.0,13328.0,1758.0,0.13,0.02,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
893,q75,0.0,98.0,720000.0,830214.0,33273.0,427500.0,0.1,34.0,13916.0,3281.0,0.25,0.04,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
894,q90,0.0,98.0,900000.0,900000.0,40320.0,540000.0,0.1,36.0,14294.2,4927.2,0.36,0.05,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
895,max,0.0,99.0,900000.0,900000.0,85586.0,3375000.0,0.1,38.0,14545.0,7612.0,0.54,0.07,4.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(-0.001, 0.1]"
896,mean,0.0,91.39273289524546,690024.0873598763,760777.1063007344,35080.776188635486,158147.30846540394,0.22283339775802533,23.714727483571703,13280.988790104368,2204.580595284113,0.16559721685349757,0.020742172400464123,0.8573637417858523,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
897,min,0.0,41.0,405000.0,616756.0,17145.0,69750.0,0.2,8.0,11795.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
898,q10,0.0,81.0,562500.0,648000.0,23774.0,108000.0,0.2,15.0,12093.4,335.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
899,q25,0.0,89.0,675000.0,675000.0,26444.0,112725.0,0.21,20.0,12597.5,816.5,0.06,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
900,median,0.0,94.0,675000.0,755190.0,32166.0,144000.0,0.22,23.0,13363.0,1784.0,0.13,0.02,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
901,q75,0.0,97.0,702000.0,824823.0,40320.0,180000.0,0.24,30.0,13970.0,3140.5,0.24,0.03,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
902,q90,0.0,98.0,900000.0,900000.0,49814.00000000001,225000.0,0.25,34.0,14313.4,4802.6,0.36,0.04,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
903,max,0.0,99.0,900000.0,900000.0,94640.0,450000.0,0.25,38.0,14545.0,7842.0,0.54,0.07,5.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.19, 0.25]"
904,mean,0.0,92.08712363869314,683500.767136451,759085.3500960922,31804.38597053171,189184.94138372838,0.16945227418321718,25.5624599615631,13278.26521460602,2239.8651505445227,0.16864830237027514,0.02183536194746987,0.8286354900704677,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
905,min,0.0,44.0,423000.0,616756.0,16484.0,90000.0,0.15,8.0,11796.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
906,q10,0.0,83.0,540000.0,646920.0,21906.0,135000.0,0.15,18.0,12129.1,381.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
907,q25,0.0,90.0,666000.0,675000.0,25821.0,148500.0,0.16,20.0,12599.25,883.25,0.07,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
908,median,0.0,94.0,675000.0,756634.5,29922.5,180000.0,0.17,25.0,13355.0,1830.0,0.14,0.02,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
909,q75,0.0,97.0,702000.0,818197.5,36328.0,225000.0,0.18,31.0,13949.0,3266.0,0.25,0.03,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
910,q90,0.0,98.0,900000.0,900000.0,43466.0,270000.0,0.19,34.0,14312.0,4767.9,0.36,0.04,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
911,max,0.0,100.0,900000.0,900000.0,94640.0,585000.0,0.19,38.0,14545.0,7829.0,0.54,0.07,12.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.14, 0.19]"
912,mean,0.0,90.91751453488372,695630.9956395349,764599.2543604651,38955.06359011628,121137.27361918605,0.3323146802325533,21.827398255813954,13238.507994186046,2163.501090116279,0.1633430232558138,0.02057776162790722,0.9080668604651163,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
913,min,0.0,38.0,436500.0,616756.0,16911.0,31500.0,0.26,8.0,11796.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
914,q10,0.0,80.0,585000.0,670615.2000000001,24719.4,67500.0,0.26,13.0,12095.1,352.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
915,q25,0.0,88.0,675000.0,679500.0,29164.0,90000.0,0.28,18.0,12543.75,790.75,0.06,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
916,median,0.0,93.0,675000.0,755190.0,36117.0,112500.0,0.31,21.0,13315.0,1732.0,0.13,0.02,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
917,q75,0.0,96.0,697500.0,835380.0,45954.0,135000.0,0.36,26.0,13919.0,3184.75,0.24,0.03,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
918,q90,0.0,98.0,900000.0,900000.0,57789.0,180000.0,0.42,31.0,14281.9,4668.9,0.35,0.04,2.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
919,max,0.0,100.0,900000.0,900000.0,94640.0,337500.0,1.0,38.0,14543.0,7768.0,0.53,0.07,5.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.25, 2.0]"
920,mean,0.0,91.62531645569621,678400.1930379746,749704.9107594937,30317.867088607596,240951.04873417722,0.12660759493670815,26.3373417721519,10419.687974683544,1475.6044303797469,0.1393164556962031,0.023240506329114154,0.4936708860759494,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
921,min,0.0,46.0,405000.0,618840.0,16322.0,121500.0,0.11,9.0,7687.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
922,q10,0.0,82.0,517500.0,640080.0,21460.0,166500.0,0.11,19.0,8952.8,264.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
923,q25,0.0,89.0,630000.0,675000.0,24260.0,193500.0,0.12,21.0,9785.75,599.25,0.06,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
924,median,0.0,94.0,675000.0,746813.0,29164.0,225000.0,0.13,26.0,10543.5,1230.5,0.12,0.02,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
925,q75,0.0,96.0,702000.0,814844.25,34283.25,270000.0,0.14,31.0,11259.75,2191.5,0.21,0.03,1.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
926,q90,0.0,98.0,900000.0,900000.0,41147.60000000002,319950.00000000064,0.14,35.0,11573.1,3034.2000000000003,0.28,0.05,2.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
927,max,0.0,99.0,900000.0,900000.0,90000.0,675000.0,0.14,38.0,11793.0,4822.0,0.41,0.07,4.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.1, 0.14]"
928,mean,0.0,92.89542483660131,666436.2823529412,737506.9176470588,27845.258823529413,354226.9725490196,0.08475816993464111,28.4,10507.37908496732,1469.478431372549,0.13789542483660122,0.026261437908496714,0.4287581699346405,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
929,min,0.0,63.0,405000.0,616761.0,16384.0,157500.0,0.02,9.0,7974.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
930,q10,0.0,84.0,463500.0,640080.0,18674.0,216000.0,0.06,20.0,9141.800000000001,276.20000000000005,0.03,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
931,q25,0.0,91.0,612000.0,675000.0,21460.0,247500.0,0.08,21.0,9902.0,629.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
932,median,0.0,95.0,675000.0,708552.0,26284.0,315000.0,0.09,28.0,10713.0,1244.0,0.12,0.02,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
933,q75,0.0,97.0,697500.0,808650.0,32126.0,382500.0,0.1,35.0,11256.0,2121.0,0.2,0.03,1.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
934,q90,0.0,98.0,898200.0000000001,898640.8,38250.0,495000.0,0.1,38.0,11556.2,3016.8,0.28,0.05,1.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
935,max,0.0,99.0,900000.0,900000.0,67990.0,3950060.0,0.1,38.0,11777.0,4968.0,0.43,0.07,3.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(-0.001, 0.1]"
936,mean,0.0,89.3866424352567,687547.6319854611,759748.3771013176,35677.772830531576,160533.38709677418,0.22303952748750727,22.986369831894592,10350.455701953657,1371.8314402544297,0.13084507042253513,0.021213084961381464,0.5633802816901409,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
937,min,0.0,43.0,0.0,616923.0,17325.0,70636.0,0.2,8.0,7778.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
938,q10,0.0,78.0,540000.0,641799.0,24476.0,112500.0,0.2,15.0,8781.0,248.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
939,q25,0.0,86.0,652500.0,675000.0,28278.0,130500.0,0.21,20.0,9733.0,551.0,0.05,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
940,median,0.0,92.0,675000.0,755190.0,32728.0,157500.0,0.22,21.0,10481.0,1136.0,0.11,0.02,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
941,q75,0.0,95.0,711000.0,835380.0,40392.0,180000.0,0.24,27.0,11184.0,1979.0,0.19,0.03,1.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
942,q90,0.0,97.0,900000.0,900000.0,49473.0,225000.0,0.25,31.0,11558.0,2897.0,0.27,0.04,2.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
943,max,0.0,99.0,1350000.0,900000.0,94509.0,450000.0,0.25,38.0,11792.0,4850.0,0.42,0.07,4.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.19, 0.25]"
944,mean,0.0,90.71969696969697,687528.2954545454,758717.9372895623,32521.070707070707,192141.71759259258,0.17037878787878893,25.07786195286195,10354.36026936027,1412.5109427609427,0.13418771043771038,0.02236111111111144,0.51010101010101,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
945,min,0.0,46.0,0.0,616761.0,16452.0,90000.0,0.15,8.0,7695.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
946,q10,0.0,80.5,524250.0,640080.0,22221.0,135000.0,0.15,17.0,8764.5,255.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
947,q25,0.0,88.0,652500.0,675000.0,26086.0,157500.0,0.16,20.0,9740.5,572.75,0.06,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
948,median,0.0,93.0,675000.0,755190.0,31072.0,180000.0,0.17,25.0,10470.5,1151.0,0.11,0.02,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
949,q75,0.0,96.0,720000.0,835380.0,36679.5,225000.0,0.18,31.0,11201.0,2028.75,0.2,0.03,1.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
950,q90,0.0,98.0,900000.0,900000.0,45243.0,270000.0,0.19,34.0,11569.5,3012.0,0.28,0.04,2.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
951,max,0.0,99.0,1350000.0,900000.0,94509.0,540000.0,0.19,38.0,11793.0,4847.0,0.42,0.07,4.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.14, 0.19]"
952,mean,0.0,89.2016913319239,690635.8769556026,759168.7983086681,40306.45200845666,125750.67906976744,0.33117124735729037,20.783086680761098,10369.822410147992,1456.369133192389,0.13865116279069747,0.01992811839323494,0.6558139534883721,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
953,min,0.0,38.0,405000.0,616756.0,17064.0,27000.0,0.26,8.0,7707.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
954,q10,0.0,78.0,576000.0,643500.0,26123.4,76500.0,0.26,13.0,8838.6,244.8,0.02,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
955,q25,0.0,86.0,675000.0,675000.0,30636.0,90000.0,0.28,16.0,9818.0,598.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
956,median,0.0,92.0,675000.0,755190.0,37094.0,112500.0,0.31,20.0,10498.0,1239.0,0.12,0.02,0.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
957,q75,0.0,95.0,697500.0,832720.0,46602.0,157500.0,0.36,25.0,11161.0,2076.0,0.2,0.03,1.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
958,q90,0.0,97.0,900000.0,900000.0,57686.0,180000.0,0.4259999999999991,31.0,11553.6,3053.5999999999985,0.28,0.03,2.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
959,max,0.0,99.0,900000.0,900000.0,104931.0,337500.0,1.0,38.0,11794.0,5149.0,0.44,0.07,4.0,"(616500.0, 900000.0]","(7488.999, 11794.0]","(0.25, 2.0]"
960,mean,0.0,95.01948051948052,666920.2367178276,744563.1233766234,27499.22136953955,218441.3412042503,0.12649940968122733,28.428571428571427,22010.499409681226,1561.7815820543094,0.07198937426210153,0.024002361275088778,0.03128689492325856,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
961,min,0.0,63.0,441000.0,616527.0,16425.0,130500.0,0.11,10.0,20580.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
962,q10,0.0,90.0,544500.0,641174.0,19868.0,157500.0,0.11,20.0,20833.9,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
963,q25,0.0,94.0,630000.0,675000.0,22496.0,180000.0,0.12,24.0,21203.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
964,median,0.0,96.0,675000.0,751500.0,25785.0,202500.0,0.13,30.0,21895.0,0.0,0.0,0.02,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
965,q75,0.0,98.0,688500.0,808650.0,31500.0,247500.0,0.14,34.0,22760.75,1719.75,0.08,0.03,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
966,q90,0.0,98.0,777150.0000000002,855882.0,37516.0,292500.0,0.14,34.0,23363.4,5454.700000000002,0.26,0.05,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
967,max,0.0,99.0,900000.0,900000.0,94640.0,675000.0,0.14,45.0,24749.0,16492.0,0.71,0.07,4.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.1, 0.14]"
968,mean,0.0,95.25361366622865,664690.1445466492,739892.0630749015,26622.495400788437,323146.4612352168,0.08595269382391642,29.31011826544021,21985.60446780552,1616.059132720105,0.0746911957950066,0.02605781865965831,0.035479632063074903,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
969,min,0.0,63.0,409500.0,616761.0,16353.0,180000.0,0.02,9.0,20581.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
970,q10,0.0,91.0,526500.0,640764.0,19732.0,225000.0,0.06,20.0,20788.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
971,q25,0.0,95.0,598500.0,675000.0,21204.0,241650.0,0.08,25.0,21210.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
972,median,0.0,97.0,675000.0,720000.0,24088.0,292500.0,0.09,31.0,21887.0,0.0,0.0,0.02,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
973,q75,0.0,98.0,688500.0,808650.0,29948.0,360000.0,0.1,34.0,22653.0,2216.0,0.1,0.03,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
974,q90,0.0,98.0,819000.0,878733.0,36616.0,450000.0,0.1,35.0,23358.0,5192.0,0.24,0.05,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
975,max,0.0,99.0,900000.0,900000.0,81000.0,1350000.0,0.1,38.0,24340.0,14797.0,0.67,0.07,5.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
976,mean,0.0,94.49001956947163,675652.5240704501,753409.0774951077,30444.226223091977,137022.40430528377,0.22306849315068839,26.53894324853229,22099.35616438356,976.1033268101761,0.04499412915851273,0.02144422700587114,0.019960861056751468,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
977,min,0.0,46.0,441000.0,616756.0,16083.0,72000.0,0.2,8.0,20580.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
978,q10,0.0,89.4,562500.0,657702.0,21097.2,90000.0,0.2,19.0,20816.2,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
979,q25,0.0,93.0,670500.0,675000.0,23774.0,112500.0,0.21,23.0,21288.5,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
980,median,0.0,96.0,675000.0,755190.0,28116.0,135000.0,0.22,25.0,22055.0,0.0,0.0,0.02,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
981,q75,0.0,97.0,679500.0,808650.0,34574.0,157500.0,0.24,31.0,22887.5,119.0,0.01,0.03,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
982,q90,0.0,98.0,765000.0,859500.0,41696.99999999999,180000.0,0.25,34.0,23466.8,3513.199999999999,0.16,0.04,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
983,max,0.0,99.0,900000.0,900000.0,92354.0,450000.0,0.25,42.0,24770.0,16495.0,0.7,0.07,3.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.19, 0.25]"
984,mean,0.0,94.67860906217071,667598.7042500878,747336.4615384615,28713.516684229013,170030.93853178783,0.1702212855637525,27.471373375482965,22077.346680716542,1241.6975763962066,0.05695117667720409,0.022434141201264874,0.028099754127151388,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
985,min,0.0,61.0,135000.0,616761.0,16618.0,99000.0,0.15,10.0,20582.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
986,q10,0.0,90.0,553500.0,651600.0,20596.0,121500.0,0.15,20.0,20829.6,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
987,q25,0.0,93.0,630000.0,675000.0,23643.0,135000.0,0.16,23.0,21243.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
988,median,0.0,96.0,675000.0,755190.0,26316.0,157500.0,0.17,28.0,21983.0,0.0,0.0,0.02,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
989,q75,0.0,98.0,679500.0,808650.0,32828.0,202500.0,0.18,33.0,22876.5,932.5,0.04,0.03,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
990,q90,0.0,98.0,753300.0000000005,851778.0,38264.0,225000.0,0.19,34.0,23462.4,4238.200000000001,0.2,0.04,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
991,max,0.0,99.0,900000.0,900000.0,94509.0,540000.0,0.19,38.0,24791.0,16767.0,0.71,0.07,3.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.14, 0.19]"
992,mean,0.0,94.3529948312557,684797.2736394041,756971.5138339921,33336.848586196415,101662.45272119185,0.3444603222864029,24.892064457281847,22149.6649437519,792.4968075402858,0.03639404074186684,0.021061112800243628,0.020066889632107024,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
993,min,0.0,49.0,445500.0,616761.0,14535.0,27000.0,0.26,8.0,20581.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
994,q10,0.0,89.0,589500.0,675000.0,22114.4,63000.0,0.26,15.0,20855.6,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
995,q25,0.0,93.0,675000.0,677664.0,25146.0,76500.0,0.28,20.0,21356.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
996,median,0.0,96.0,675000.0,755190.0,30388.0,90000.0,0.31,24.0,22108.0,0.0,0.0,0.02,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
997,q75,0.0,97.0,679500.0,808650.0,37580.0,112500.0,0.37,31.0,22952.0,0.0,0.0,0.03,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
998,q90,0.0,98.0,801000.0,872532.0000000001,47968.600000000006,148500.0,0.45,34.0,23481.0,2762.6000000000063,0.13,0.03,0.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
999,max,0.0,99.0,900000.0,900000.0,90837.0,315000.0,2.0,45.0,24944.0,16348.0,0.71,0.07,5.0,"(616500.0, 900000.0]","(20579.0, 25229.0]","(0.25, 2.0]"
